yaw_rate_0,accel_0,steer_rate_0,vel_deriv_0,lane_dev_0,effort_0,min_dist_0,yaw_rate_1,accel_1,steer_rate_1,vel_deriv_1,lane_dev_1,effort_1,min_dist_1,yaw_rate_2,accel_2,steer_rate_2,vel_deriv_2,lane_dev_2,effort_2,min_dist_2,yaw_rate_3,accel_3,steer_rate_3,vel_deriv_3,lane_dev_3,effort_3,min_dist_3,yaw_rate_4,accel_4,steer_rate_4,vel_deriv_4,lane_dev_4,effort_4,min_dist_4,yaw_rate_5,accel_5,steer_rate_5,vel_deriv_5,lane_dev_5,effort_5,min_dist_5,yaw_rate_6,accel_6,steer_rate_6,vel_deriv_6,lane_dev_6,effort_6,min_dist_6,yaw_rate_7,accel_7,steer_rate_7,vel_deriv_7,lane_dev_7,effort_7,min_dist_7,yaw_rate_8,accel_8,steer_rate_8,vel_deriv_8,lane_dev_8,effort_8,min_dist_8,yaw_rate_9,accel_9,steer_rate_9,vel_deriv_9,lane_dev_9,effort_9,min_dist_9,label
-0.00011156323219732323,-0.0016133969419657888,-1.8993761843333345e-05,0.020019434009594453,-2.000420038056326,0.0,100.0,0.0023002371812826847,2.885405275153585,0.0001141204838717158,3.4208717733007314,-2.000364309914332,0.0,100.0,-0.002914962771338516,3.750117215621651,-0.00016698010178117784,4.312993077692878,-2.0003064053617976,0.0,100.0,0.0016865350750709903,3.1270221328865513,2.8580480977424827e-05,4.316868566396603,-2.0002396764230284,0.0,100.0,-0.005772651307806367,3.6913461186309124,-4.134663871724342e-05,3.3560233146127723,-2.0003257427243852,0.0,100.0,-0.007125560362916965,3.9517156165457346,-0.0030488090256231004,4.312053337997836,-2.0005692195142046,0.0,100.0,-0.0033238691548519,5.9527569760614725,0.0011478116555618811,3.53572758412315,-2.0006731906040613,0.0,100.0,0.0029094385525037796,4.259808580854221,-0.0019643703040284066,4.174795831064015,-2.0009967039533265,0.0,100.0,0.0016527416407541,5.858158593037829,0.002516059652926117,2.7237898156408793,-2.0011272348529516,0.0,100.0,0.0003519530929830956,0.0017058428547405378,0.00013820602918102054,-0.018724408845404543,-2.0010616068793112,0.0,100.0,defensive
0.0023002371812826847,2.885405275153585,0.0001141204838717158,3.4208717733007314,-2.000364309914332,0.0,100.0,-0.002914962771338516,3.750117215621651,-0.00016698010178117784,4.312993077692878,-2.0003064053617976,0.0,100.0,0.0016865350750709903,3.1270221328865513,2.8580480977424827e-05,4.316868566396603,-2.0002396764230284,0.0,100.0,-0.005772651307806367,3.6913461186309124,-4.134663871724342e-05,3.3560233146127723,-2.0003257427243852,0.0,100.0,-0.007125560362916965,3.9517156165457346,-0.0030488090256231004,4.312053337997836,-2.0005692195142046,0.0,100.0,-0.0033238691548519,5.9527569760614725,0.0011478116555618811,3.53572758412315,-2.0006731906040613,0.0,100.0,0.0029094385525037796,4.259808580854221,-0.0019643703040284066,4.174795831064015,-2.0009967039533265,0.0,100.0,0.0016527416407541,5.858158593037829,0.002516059652926117,2.7237898156408793,-2.0011272348529516,0.0,100.0,0.0003519530929830956,0.0017058428547405378,0.00013820602918102054,-0.018724408845404543,-2.0010616068793112,0.0,100.0,-0.0012774406501924816,-0.0013813806262595457,-0.0005056410221637719,0.010064298099594672,-2.000986306852049,0.0,100.0,defensive
-0.002914962771338516,3.750117215621651,-0.00016698010178117784,4.312993077692878,-2.0003064053617976,0.0,100.0,0.0016865350750709903,3.1270221328865513,2.8580480977424827e-05,4.316868566396603,-2.0002396764230284,0.0,100.0,-0.005772651307806367,3.6913461186309124,-4.134663871724342e-05,3.3560233146127723,-2.0003257427243852,0.0,100.0,-0.007125560362916965,3.9517156165457346,-0.0030488090256231004,4.312053337997836,-2.0005692195142046,0.0,100.0,-0.0033238691548519,5.9527569760614725,0.0011478116555618811,3.53572758412315,-2.0006731906040613,0.0,100.0,0.0029094385525037796,4.259808580854221,-0.0019643703040284066,4.174795831064015,-2.0009967039533265,0.0,100.0,0.0016527416407541,5.858158593037829,0.002516059652926117,2.7237898156408793,-2.0011272348529516,0.0,100.0,0.0003519530929830956,0.0017058428547405378,0.00013820602918102054,-0.018724408845404543,-2.0010616068793112,0.0,100.0,-0.0012774406501924816,-0.0013813806262595457,-0.0005056410221637719,0.010064298099594672,-2.000986306852049,0.0,100.0,-1.7841442490860404e-05,-0.00011130783728655828,0.0001747861637912962,0.009683141636257343,-2.0009220570868393,0.0,100.0,defensive
0.0016865350750709903,3.1270221328865513,2.8580480977424827e-05,4.316868566396603,-2.0002396764230284,0.0,100.0,-0.005772651307806367,3.6913461186309124,-4.134663871724342e-05,3.3560233146127723,-2.0003257427243852,0.0,100.0,-0.007125560362916965,3.9517156165457346,-0.0030488090256231004,4.312053337997836,-2.0005692195142046,0.0,100.0,-0.0033238691548519,5.9527569760614725,0.0011478116555618811,3.53572758412315,-2.0006731906040613,0.0,100.0,0.0029094385525037796,4.259808580854221,-0.0019643703040284066,4.174795831064015,-2.0009967039533265,0.0,100.0,0.0016527416407541,5.858158593037829,0.002516059652926117,2.7237898156408793,-2.0011272348529516,0.0,100.0,0.0003519530929830956,0.0017058428547405378,0.00013820602918102054,-0.018724408845404543,-2.0010616068793112,0.0,100.0,-0.0012774406501924816,-0.0013813806262595457,-0.0005056410221637719,0.010064298099594672,-2.000986306852049,0.0,100.0,-1.7841442490860404e-05,-0.00011130783728655828,0.0001747861637912962,0.009683141636257343,-2.0009220570868393,0.0,100.0,0.0006122018526240585,-0.00019527644857737588,-3.367991726399566e-05,-0.0037959643352669125,-2.000863087559665,0.0,100.0,defensive
-0.005772651307806367,3.6913461186309124,-4.134663871724342e-05,3.3560233146127723,-2.0003257427243852,0.0,100.0,-0.007125560362916965,3.9517156165457346,-0.0030488090256231004,4.312053337997836,-2.0005692195142046,0.0,100.0,-0.0033238691548519,5.9527569760614725,0.0011478116555618811,3.53572758412315,-2.0006731906040613,0.0,100.0,0.0029094385525037796,4.259808580854221,-0.0019643703040284066,4.174795831064015,-2.0009967039533265,0.0,100.0,0.0016527416407541,5.858158593037829,0.002516059652926117,2.7237898156408793,-2.0011272348529516,0.0,100.0,0.0003519530929830956,0.0017058428547405378,0.00013820602918102054,-0.018724408845404543,-2.0010616068793112,0.0,100.0,-0.0012774406501924816,-0.0013813806262595457,-0.0005056410221637719,0.010064298099594672,-2.000986306852049,0.0,100.0,-1.7841442490860404e-05,-0.00011130783728655828,0.0001747861637912962,0.009683141636257343,-2.0009220570868393,0.0,100.0,0.0006122018526240585,-0.00019527644857737588,-3.367991726399566e-05,-0.0037959643352669125,-2.000863087559665,0.0,100.0,-0.004144451916473786,0.0011835153859893193,0.00045348075494722195,0.007328391567702382,-2.0008173673588345,0.0,100.0,defensive
-0.007125560362916965,3.9517156165457346,-0.0030488090256231004,4.312053337997836,-2.0005692195142046,0.0,100.0,-0.0033238691548519,5.9527569760614725,0.0011478116555618811,3.53572758412315,-2.0006731906040613,0.0,100.0,0.0029094385525037796,4.259808580854221,-0.0019643703040284066,4.174795831064015,-2.0009967039533265,0.0,100.0,0.0016527416407541,5.858158593037829,0.002516059652926117,2.7237898156408793,-2.0011272348529516,0.0,100.0,0.0003519530929830956,0.0017058428547405378,0.00013820602918102054,-0.018724408845404543,-2.0010616068793112,0.0,100.0,-0.0012774406501924816,-0.0013813806262595457,-0.0005056410221637719,0.010064298099594672,-2.000986306852049,0.0,100.0,-1.7841442490860404e-05,-0.00011130783728655828,0.0001747861637912962,0.009683141636257343,-2.0009220570868393,0.0,100.0,0.0006122018526240585,-0.00019527644857737588,-3.367991726399566e-05,-0.0037959643352669125,-2.000863087559665,0.0,100.0,-0.004144451916473786,0.0011835153859893193,0.00045348075494722195,0.007328391567702382,-2.0008173673588345,0.0,100.0,-0.0012881539168252234,-0.0003479521262371215,-7.334364087618894e-05,-0.0025482748273921293,-2.000761849751548,0.0,100.0,defensive
-0.0033238691548519,5.9527569760614725,0.0011478116555618811,3.53572758412315,-2.0006731906040613,0.0,100.0,0.0029094385525037796,4.259808580854221,-0.0019643703040284066,4.174795831064015,-2.0009967039533265,0.0,100.0,0.0016527416407541,5.858158593037829,0.002516059652926117,2.7237898156408793,-2.0011272348529516,0.0,100.0,0.0003519530929830956,0.0017058428547405378,0.00013820602918102054,-0.018724408845404543,-2.0010616068793112,0.0,100.0,-0.0012774406501924816,-0.0013813806262595457,-0.0005056410221637719,0.010064298099594672,-2.000986306852049,0.0,100.0,-1.7841442490860404e-05,-0.00011130783728655828,0.0001747861637912962,0.009683141636257343,-2.0009220570868393,0.0,100.0,0.0006122018526240585,-0.00019527644857737588,-3.367991726399566e-05,-0.0037959643352669125,-2.000863087559665,0.0,100.0,-0.004144451916473786,0.0011835153859893193,0.00045348075494722195,0.007328391567702382,-2.0008173673588345,0.0,100.0,-0.0012881539168252234,-0.0003479521262371215,-7.334364087618894e-05,-0.0025482748273921293,-2.000761849751548,0.0,100.0,-0.0003317725956621165,2.080821736503666e-05,-0.0010428916072946492,-0.0009616647167599446,-2.000716005349048,0.0,49.13456344604492,defensive
0.0029094385525037796,4.259808580854221,-0.0019643703040284066,4.174795831064015,-2.0009967039533265,0.0,100.0,0.0016527416407541,5.858158593037829,0.002516059652926117,2.7237898156408793,-2.0011272348529516,0.0,100.0,0.0003519530929830956,0.0017058428547405378,0.00013820602918102054,-0.018724408845404543,-2.0010616068793112,0.0,100.0,-0.0012774406501924816,-0.0013813806262595457,-0.0005056410221637719,0.010064298099594672,-2.000986306852049,0.0,100.0,-1.7841442490860404e-05,-0.00011130783728655828,0.0001747861637912962,0.009683141636257343,-2.0009220570868393,0.0,100.0,0.0006122018526240585,-0.00019527644857737588,-3.367991726399566e-05,-0.0037959643352669125,-2.000863087559665,0.0,100.0,-0.004144451916473786,0.0011835153859893193,0.00045348075494722195,0.007328391567702382,-2.0008173673588345,0.0,100.0,-0.0012881539168252234,-0.0003479521262371215,-7.334364087618894e-05,-0.0025482748273921293,-2.000761849751548,0.0,100.0,-0.0003317725956621165,2.080821736503666e-05,-0.0010428916072946492,-0.0009616647167599446,-2.000716005349048,0.0,49.13456344604492,-0.0019223161181368268,0.0010025645108224011,0.00047952118445770964,-0.0085430891042209,-2.0006807443439385,0.0,48.831966400146484,defensive
0.0016527416407541,5.858158593037829,0.002516059652926117,2.7237898156408793,-2.0011272348529516,0.0,100.0,0.0003519530929830956,0.0017058428547405378,0.00013820602918102054,-0.018724408845404543,-2.0010616068793112,0.0,100.0,-0.0012774406501924816,-0.0013813806262595457,-0.0005056410221637719,0.010064298099594672,-2.000986306852049,0.0,100.0,-1.7841442490860404e-05,-0.00011130783728655828,0.0001747861637912962,0.009683141636257343,-2.0009220570868393,0.0,100.0,0.0006122018526240585,-0.00019527644857737588,-3.367991726399566e-05,-0.0037959643352669125,-2.000863087559665,0.0,100.0,-0.004144451916473786,0.0011835153859893193,0.00045348075494722195,0.007328391567702382,-2.0008173673588345,0.0,100.0,-0.0012881539168252234,-0.0003479521262371215,-7.334364087618894e-05,-0.0025482748273921293,-2.000761849751548,0.0,100.0,-0.0003317725956621165,2.080821736503666e-05,-0.0010428916072946492,-0.0009616647167599446,-2.000716005349048,0.0,49.13456344604492,-0.0019223161181368268,0.0010025645108224011,0.00047952118445770964,-0.0085430891042209,-2.0006807443439385,0.0,48.831966400146484,0.0007209053912059576,0.0003122682822867801,2.32750049811159e-05,0.008519017151665203,-2.0006697584521262,0.0,48.526519775390625,defensive
0.0003519530929830956,0.0017058428547405378,0.00013820602918102054,-0.018724408845404543,-2.0010616068793112,0.0,100.0,-0.0012774406501924816,-0.0013813806262595457,-0.0005056410221637719,0.010064298099594672,-2.000986306852049,0.0,100.0,-1.7841442490860404e-05,-0.00011130783728655828,0.0001747861637912962,0.009683141636257343,-2.0009220570868393,0.0,100.0,0.0006122018526240585,-0.00019527644857737588,-3.367991726399566e-05,-0.0037959643352669125,-2.000863087559665,0.0,100.0,-0.004144451916473786,0.0011835153859893193,0.00045348075494722195,0.007328391567702382,-2.0008173673588345,0.0,100.0,-0.0012881539168252234,-0.0003479521262371215,-7.334364087618894e-05,-0.0025482748273921293,-2.000761849751548,0.0,100.0,-0.0003317725956621165,2.080821736503666e-05,-0.0010428916072946492,-0.0009616647167599446,-2.000716005349048,0.0,49.13456344604492,-0.0019223161181368268,0.0010025645108224011,0.00047952118445770964,-0.0085430891042209,-2.0006807443439385,0.0,48.831966400146484,0.0007209053912059576,0.0003122682822867801,2.32750049811159e-05,0.008519017151665203,-2.0006697584521262,0.0,48.526519775390625,0.0008905211707597491,-0.0007625605741914997,0.0004894858785409184,-0.002140996113187258,-2.000627478297318,0.0,48.22711944580078,defensive
